"","RC1","RC3","RC2","RC5","RC6","RC8","RC4","RC7"
"docile",-0.052954394960301,0.038890961643998,-0.200768993068482,0.223606429879848,-0.0462125574400547,0.132359189950027,0.0411336800299314,-0.0118662427095178
"dogmatic",-0.0530532964989499,-0.0791788285478453,0.366228515694905,0.271293757070397,-0.0283402215653051,-0.0726562406803018,0.00448783114599578,0.0792019700060628
"dominant",-0.101903960899596,-0.115816855841309,0.213371242526735,0.0380145870501146,0.302362566423665,-0.213343708815359,0.152950438892341,0.108685579920621
"domineering",-0.110085224747264,-0.078181207577829,0.220677441800247,0.0636235095379047,0.197123718708248,-0.111184295964502,0.0210578340528935,0.0943408480276465
"down-to-earth",0.0583917915101435,-0.142887970741677,0.0165575900371328,0.0987666315088873,-0.419120326314549,0.0985125739857358,0.0985686881445245,0.134312015612031
"dull",-0.0168349766992443,0.084999016175152,-0.0230685185416305,0.10505111347825,0.0372913430577919,-9.20339509594587e-07,0.0230856173013141,0.00971949598100398
"earnest",-0.0310300887637984,-0.00471720089027446,-0.00621301031640756,0.00381362058316363,-0.0767833421123059,0.0171942755758329,0.0457169170583032,-0.0260822763618872
"earthy",0.00475577777107531,-0.303142273209921,0.197194471678893,0.14911263870023,-0.439856902837075,0.374160227406676,-0.0402847277032434,0.181436630709704
"easygoing",0.43254790272321,-0.0642931817129589,-0.305321506051338,-0.0144860947676352,-0.106897603538844,0.105328911756549,0.0641600575842718,0.0937362186112685
"economical",-0.252304148706686,0.00929592908095702,-0.0601471351688471,0.0745087878036245,-0.0149772840490964,-0.103102206088783,-0.0511066417036628,-0.000960725335514306
"egocentric",0.00939064892373676,0.0357626256720742,0.0500329519461007,-0.0353555762345578,0.225429295099739,-0.0570360379293382,-0.0428087666192751,0.0135296558301752
"egotistical",-0.0377203329471521,0.00694128594967747,0.11061996272919,-0.0226749760790465,0.254927037897798,-0.0528276461164739,-0.0177613409338019,-0.0333261966863839
"eloquent",0.0691164639927693,-0.351301073081359,-0.076694706674657,0.0161700998858725,0.139602604308753,-0.0225434855363076,-0.0759460418463936,-0.260921873483037
"empathic",0.0096864335896612,-0.31365731786526,-0.159309591686911,0.0837101439022549,-0.0773279083914015,0.160187090745484,0.0478189223651347,-0.061560778712099
"enterprising",-0.0316476659572601,-0.030978405878075,-0.0143048169394503,-0.222931489028237,0.0694437792829967,-0.122770111185585,0.00189728281844022,0.0460582203334216
"enthusiastic",0.0296879525168716,-0.132892163073606,-0.0272817338156358,-0.150116046143793,0.0601356962138657,0.00601414560170903,0.00415773174323374,0.0469398987622171
"erratic",0.445940564574646,0.033134478693108,0.0680195040009471,-0.0926331463494938,0.0295715104558568,0.00752992837142494,0.0811091665247953,-0.0582783481675842
"ethical",-0.0351045074183188,-0.00196779053622529,-0.0217087214937972,0.0365085530534657,-0.037551951659786,-0.0143783533229631,0.00704341329443703,-0.00563461149044285
"exacting",-0.50665828247465,0.12235996788433,0.0969752477672978,-0.063639152243607,0.00473247009585092,-0.0762514485411642,-0.158624816625311,-0.0251156090300254
"excitable",0.122487140014404,-0.141737808214918,-0.0505237818224401,-0.248452427254663,0.162726585654027,0.19740321391702,0.00504650779694301,0.163367461218673
"exhibitionistic",0.0689712007796118,-0.0157861863895712,-0.0281598689960311,-0.07151160342593,0.364395888236686,0.115357889398,-0.0769522777858751,0.0812561891390454
"explosive",0.157196451025478,0.0074042598191571,0.27500014686533,-0.130786712941028,0.300008995368465,0.0983844684156431,0.140946041063356,0.146617634852584
"expressive",0.0936563462741201,-0.380993089702345,-0.0574262730213598,-0.176691909943371,0.0660322693844028,0.167610411342866,-0.178118433609787,-0.0448833183555001
"extravagant",0.00955142053261708,-0.109686936420714,0.0873997723197237,-0.0374245288449458,0.492429862157747,0.159558901578239,-0.30938934604701,0.161664691607107
"extroverted",0.107429160623439,-0.355625695220279,0.0104094137833559,-0.107166661930748,0.449918361125821,-0.0560436875454292,0.0754392240268434,0.0472259092826596
"faultfinding",-0.233185545254993,-0.114834076128284,0.434684220120373,-0.180277105245914,-0.194294057782174,-0.0521967179669887,-0.336476630945829,0.0873700905340127
"feminine",-0.243577013059246,-0.260473918062492,-0.424600537967641,-0.149539315684287,0.090224163932759,0.309030153850231,-0.2189360601839,-0.00143363256149147
"finicky",-0.147372213878145,-0.0167971378353791,0.15658376671586,-0.00784071112654448,-0.108101746400518,0.0661533090766799,-0.590100718466236,0.062204075961012
"firm",-0.297325555996116,0.0434000701071939,0.100136357642215,0.0387594975460365,0.10616761290835,-0.154649821448795,0.106323702515293,0.0202679909578936
"flamboyant",0.0229651250731311,-0.0812068954473228,-0.00123718764942558,-0.0706667197135504,0.295794111989963,0.232130092503125,-0.253370638382942,0.188693972424245
"flexible",0.000838200183287964,0.025509270390794,-0.299441466467215,-0.381687470645697,0.00691574551905065,0.0396547065723665,0.107168378918057,0.000530491261998227
"flirtatious",0.0886943073324133,-0.0133984573951592,-0.00802594575491777,-0.0337933367481021,0.221226312882628,0.0695742188519881,-0.0670221651798786,0.104975994105777
"foolhardy",0.190281412092378,0.0291725359777985,0.0594175309199938,-0.0725147141476822,0.10030120523358,0.0338308109918331,0.192277703187677,-0.0557241508434934
"forceful",-0.075118115259132,-0.121831980947384,0.363886256132546,-0.0202900969524702,0.250012447147965,-0.179016692743329,0.23180253415674,0.0403543886909349
"foresighted",-0.448605301370601,0.067570082207647,-0.0216192572144643,-0.0398962960869682,0.113480081423515,-0.063847403376959,-0.0149194308060757,-0.0150659618546675
"forgetful",0.470190414445437,0.0375283299304031,-0.160003562928508,-0.0937783296854121,-0.128788366559566,-0.0815754038178655,0.0956521857623175,-0.0116129105004115
"formal",-0.175749045476156,-0.101282464310532,0.011192180826354,0.361604686946308,0.165561932040988,-0.267529016543014,0.00295833686969827,-0.251498060195227
"frank",0.0542060275705636,-0.0764326556664625,0.121885270246511,-0.0119268372482425,-0.0337256565039862,-0.0444728863092109,0.0333927705543859,-0.0240887499521635
"friendly",0.0665116587768246,-0.150239603462313,-0.119822989723302,0.0273520116096946,0.0280492468750755,0.015082619691179,-0.0028125216913618,0.0342858402593364
"frivolous",0.141357403276823,0.017612483347201,-0.0336923571813394,0.0201627358165367,0.0912939567611967,0.0136949557701761,-0.00704032242380839,0.0456061122486532
"genial",0.1292623924632,-0.342207859483316,-0.219670165731166,0.114061131581988,0.0504921465864255,0.0575109398982106,-0.0390851813661571,0.0156218879701725
"gossipy",-0.0219215190269848,0.00807994744626382,-0.0490242508690538,0.0367895395058741,0.12326011507021,-0.019249156904978,-0.0145171052775615,0.0154457173010404
"greedy",-0.0085343187211338,0.020205561896557,-0.0134594033690372,0.0347098306778739,0.0760680668564701,-0.0298885334382299,0.0233121394194445,-0.00328229532950687
"gregarious",0.0938833566904351,-0.399581681555628,-0.0451081140748405,-0.0578861289141122,0.364592371812457,0.0288465170319536,0.126140622000678,0.0533138618092634
"grumpy",-0.0218738233260168,0.0808349905899015,0.2418150749815,0.0696642343497566,-0.103498596344603,0.0778785589400522,-0.0241032547637094,0.0473098726585338
"gullible",0.0530280607024709,-0.0191746827709956,-0.118876574776669,0.0319786084948359,-0.0215312991355701,0.105064299716041,0.069036091348904,0.0356294886559718
"happy-go-lucky",0.341543669994758,-0.123146577254126,-0.156153630620134,-0.0815120359866561,0.0550414863186025,0.0353265188771338,0.0190756455932286,0.179272684791133
"hearty",0.0084847103817843,-0.300288797805855,0.0672532412980139,0.163600954614584,-0.0604668157614586,0.102080484080173,0.228974610662834,0.143329797527566
"honest",0.0244881939000836,0.00611070476867102,0.00948025214201788,0.020836736605497,-0.0465247804306568,-0.00662077960837985,0.0160286993058311,-0.0108204566167924
"humble",0.0803980656413735,0.0543307484193404,-0.136655050601591,0.0194509335682432,-0.303543478045372,0.0717879636307498,0.0190027111767736,0.0192559568941077
"humorless",-0.104256625087127,0.146614005101767,0.0557926061823562,0.0813355205900368,-0.0520470953764954,-0.0376215768099479,0.0566654065934065,-0.0142868815894423
"humorous",0.142185660704518,-0.22842562122511,-0.112615817614667,-0.0826306952318183,0.0127901497679848,-0.022784225279564,-0.0486781377059234,0.0424939104382114
"hypocritical",-0.0149899693377122,0.0172278080892346,-0.0125318505440234,0.0240880981425139,0.031751414927214,-0.0171280984016178,-0.00958131508250832,0.0222021688609422
"idealistic",0.0971861446445105,-0.223783522212761,-0.135781820926407,-0.199756018858088,-0.13447140108154,0.19526676446012,-0.0218145487627934,-0.103052761933856
"ignorant",-0.00433230502028017,0.0193083014222577,-0.014534360917963,0.0325249210444233,0.0123465517929067,-0.0117547742067992,0.0170559219093391,0.0191541966746208
"illogical",0.145384661832685,0.0228428556087092,-0.000554209090939965,0.00850056195081706,-0.0137287490757422,0.0971378236174154,0.0278638944191743,0.0602039430507635
"immature",0.138438851113264,0.0613079783300137,-0.0280590819102749,-0.0311289704434371,-0.00489261937716175,-0.00348341167387151,0.010911619238905,0.0358148545352965
"impartial",0.105448338410971,0.123872808358339,-0.179268962480629,0.118773932044398,-0.138410994618309,-0.103051484222237,0.192924402951316,-0.177002355214051
"impatient",0.155365537344434,-0.0663159047468093,0.235399822140012,-0.192667352905048,0.311339266376044,-0.0840564566195191,-0.0330411647625941,0.059437743014787
"impersonal",-0.0298158316667647,0.48984166287743,-0.0388403322974293,0.0266179301202284,0.0607635603925262,-0.116274294208454,0.0356777209931705,-0.0296866706873403
"impetuous",0.328991359051021,-0.0185025000888519,0.156721209928533,-0.0989459842199218,0.265812498607449,0.0689100954349466,0.147776816522898,0.0567356596020314
"impolite",0.00735083308308123,0.0992288546633833,0.197491069097125,-0.0298493189158717,0.00523113167045339,0.0213417761715471,-0.0174574066848546,0.0735684949261579
"impulsive",0.470893318293071,-0.0409374631729551,0.0806517606063865,-0.183832269415502,0.196928169073169,0.0760220302941624,0.154672877949837,0.0323546760571973
"inarticulate",0.0128891218004396,0.241643512725498,-0.0182580037834044,0.0174417726052084,0.00224234361119966,0.0108096421866813,0.0626418223620225,0.123738641485129
"inconsiderate",0.0276510343959909,0.0622969357544363,0.0778634609661772,-0.0316722526710466,0.0843808082453569,-0.0874110704457087,0.014956578132124,-0.0125773860143765
"indecisive",0.377553339656796,-0.0921876607534292,-0.177831813769601,0.0393938314762268,-0.157504870365571,-0.0127731311216152,-0.158485197909721,-0.0120210882656346
"independent",0.029491561888773,0.0667035512075159,0.0446236375522321,-0.0715780250201558,0.0408660263759255,-0.0595573685079544,-0.0101390304469022,-0.00508175225004013
"indirect",0.101532727550731,0.124793688459121,-0.169104679737284,0.0202446883897177,-0.0585422753490365,0.0674778052301042,-0.075458680372243,9.83131029759797e-05
"indiscreet",0.147339739901843,0.0329163784287042,0.0377576845826233,-0.0138469213652766,0.0667967093229908,0.00872066425432756,0.0547516369673767,0.024966265513079
"individualistic",0.100361049699544,0.131874008332229,0.0987683975579596,-0.327068786971737,0.0937402032110747,-0.0714763684535411,-0.219142021890546,-0.017721091997312
"indulgent",0.12239719792459,-0.114950231723595,-0.0818577496032511,0.0751781023665687,0.25002141004146,0.270719733206452,-0.240952685167486,0.126325668251737
"industrious",-0.258047272199606,0.0629123533163537,-0.0271563714362361,-0.0307996675562364,0.057158211135925,-0.0580771045620326,0.0714764658265127,0.0223312468933472
"informal",0.230744864787849,0.101201074965431,-0.12421441263906,-0.346369336449081,-0.0212307531426419,0.168471595425055,0.0536033265959349,0.0795163312194751
"ingenious",0.0530085112020857,0.0941103602304291,0.00446751576888918,-0.130461458595021,0.0391833540178736,-0.0450693250941766,-0.153715458906413,-0.0044466343404193
"inquisitive",0.0467303052376514,0.0401568666005167,-0.0769084764282547,-0.173408595089324,-0.0336339802250268,-0.0060477078134007,-0.0352190476970867,-0.178028032033141
"insensitive",-0.0127344438285375,0.205567987833371,0.157671652426096,-0.0121533066302877,0.0976146769040401,-0.125599634995248,-0.00199332900057109,0.0789345871687381
"insightful",0.0233860283610323,0.0456411893050047,-0.0140208609676738,-0.045231234429761,-0.00248337269776642,-0.0288646202139814,-0.0506199090105778,-0.0923932463576878
"insincere",-0.00878132011145204,0.0201600307109064,-0.033917466255705,0.0371530738931419,0.0555790256727028,-0.0250111165088582,0.00285039129419239,0.01499406098944
"intelligent",0.0160945714041553,0.0795034980764356,-0.0238529874290166,-0.0404411579994882,-0.00149521876344271,-0.0875129805847243,-0.0208394412988665,-0.0494713191787464
"intense",-0.109649733541972,-0.0214164904567865,0.263514689150163,-0.343455974857632,0.0393308968768867,-0.0612211904029442,0.0633704982549893,0.0310016897378434
"intolerant",-0.0708268543044543,-0.00945964744674953,0.306210814115637,0.0665293300331669,0.0313880275034503,-0.0367096574010078,-0.0621429966120336,0.106016915365497
"intrusive",-0.0160724009056641,-0.0891227208608655,0.124756105777257,-0.0504992280063736,0.0707032901792956,-0.0036990300901918,0.113769856060055,-0.139606499585059
"inventive",0.0444051863611117,0.0806056747155066,-0.0043275092646257,-0.298561292680746,0.0189686239160104,0.00468490890648601,-0.232930620815323,0.0772710996303408
"irreverent",0.290540849646904,0.0639813421004628,0.135612147974842,-0.237046646392295,0.0633608673081009,0.0485592070674903,-0.064751781377001,-0.0523485004104994
"jovial",0.142823708677768,-0.328875560910852,-0.1853302025457,0.0183482322678419,0.172960190459509,0.0985978322450434,0.0246439700601741,0.152585300125508
"knowledgeable",-0.0193541183466249,0.0573879067522072,0.00695306999502027,0.00880328438567201,0.0041459577515927,-0.0733820582755759,-0.000863391988268393,-0.0849516935243665
"lax",0.600360950995039,-0.00882272006392103,-7.10780357672023e-05,0.0447638019146723,-0.108965003499452,-0.0927620528801557,-0.0457142464546132,0.0139982580784159
"lazy",0.272662255777139,-0.0194765255067056,-0.00741521182765754,0.0525404124352771,-0.0460468572073741,-0.107805699543675,-0.0751305425257384,0.0191545463805723
"lenient",0.298593672224784,-0.0273578493105104,-0.410447955076028,0.145838188888816,-0.0865504631420199,0.182424695427241,0.097209150677152,-0.0101097602880483
"lethargic",0.178270039910706,0.00460300892778026,-0.0347937986152457,0.0641807185934128,-0.0259467162953967,-0.0574363859398877,-0.055534893469005,0.00986570915956452
"logical",-0.122110601209222,0.106557876747675,-0.046842377058448,0.0172428879300726,-0.0115517603449464,-0.227450568169627,0.0216941532940636,-0.0678077345719224
"loyal",-0.00441984477159694,-0.00289887126850006,-0.0374330662042082,0.0476008683802594,-0.042142993378557,0.0112745126184013,0.0387391968459238,0.0476385994778244
"lustful",0.0986963982021585,0.0520214483609803,0.01549012374417,5.60455895279061e-05,0.0633258731664277,0.0187085923560507,0.00671193669464841,0.0234744956812794
"magnetic",0.0950852064357567,-0.387848415302208,-0.0187268854301553,-0.145194166357211,0.13286039740684,0.0216525578110352,-0.022189907625788,-0.00985423992883207
"manipulative",-0.0228725439598577,0.00769640978841851,-0.0410319197165988,0.0528563595883874,0.143203918553539,-0.0511437274807027,0.0146075577647374,-0.00311464050154009
